Time (ns);Current (nA);Voltage (mV);Energy (uJ);DSR
"7925731000";"2136400";"3297";"58037.5";""
"7926862000";"2244900";"3297";"58046.2";""
"7927995000";"2244900";"3297";"58055.3";""
"7929127000";"2244900";"3297";"58064.4";""
"7930206000";"2244900";"3297";"58069.6";""
"7931403000";"2244900";"3297";"58078.7";""
"7932535000";"2244900";"3297";"58087.5";""
"7933668000";"2242800";"3297";"58096.5";""
"7934800000";"2242800";"3297";"58105.6";""
"7935874000";"2242800";"3297";"58110.9";""
"7937071000";"2242800";"3297";"58120.0";""
"7938204000";"2242800";"3297";"58129.1";""
"7939342000";"2242800";"3296";"58138.2";""
"7940474000";"2259300";"3297";"58147.3";""
"7941547000";"2259300";"3296";"58152.6";""
"7942750000";"2259300";"3296";"58161.7";""
"7943882000";"2259300";"3296";"58170.8";""
"7945015000";"2259300";"3296";"58179.9";""
"7946147000";"2259300";"3296";"58188.6";""
"7947220000";"2259300";"3296";"58193.8";""
"7948418000";"2122600";"3297";"58202.9";""
"7949556000";"2122600";"3297";"58212.4";""
"7950689000";"2122600";"3297";"58221.1";""
"7951821000";"2122600";"3297";"58230.2";""
"7952894000";"2122600";"3297";"58235.5";""
"7954091000";"2122600";"3297";"58244.6";""
"7955223000";"2260000";"3297";"58253.7";""
"7956356000";"2260000";"3297";"58262.8";""
"7957488000";"2260000";"3297";"58271.5";""
"7958562000";"2260000";"3297";"58276.8";""
"7959765000";"2260000";"3297";"58286.2";""
"7960898000";"2260000";"3297";"58295.3";""
"7962031000";"2258700";"3297";"58304.4";""
"7963164000";"2258700";"3297";"58313.5";""
"7964237000";"2258700";"3297";"58318.8";""
"7965435000";"2258700";"3297";"58327.9";""
"7966568000";"2258700";"3297";"58337.0";""
"7967700000";"2258700";"3297";"58345.7";""
"7968832000";"2244000";"3297";"58354.8";""
"7969911000";"2244000";"3297";"58360.1";""
"7971109000";"2244000";"3297";"58369.2";""
"7972242000";"2244000";"3297";"58378.3";""
"7973374000";"2244000";"3297";"58387.4";""
"7974506000";"2244000";"3297";"58396.1";""
"7975580000";"2244000";"3298";"58401.4";""
"7976779000";"2136600";"3298";"58410.8";""
"7977911000";"2136600";"3298";"58419.5";""
"7979044000";"2136600";"3297";"58428.6";""
"7980182000";"2136600";"3297";"58437.7";""
"7981256000";"2136600";"3297";"58443.0";""
"7982453000";"2136600";"3297";"58452.5";""
"7983586000";"2241900";"3297";"58461.2";""
"7984724000";"2241900";"3297";"58470.3";""
"7985856000";"2241900";"3297";"58479.4";""
"7986929000";"2241900";"3297";"58484.7";""
"7988126000";"2241900";"3297";"58493.7";""
"7989259000";"2241900";"3297";"58502.8";""
"7990397000";"2258000";"3297";"58511.9";""
"7991529000";"2258000";"3297";"58520.6";""
"7992603000";"2258000";"3297";"58525.9";""
"7993801000";"2258000";"3297";"58535.0";""
"7994934000";"2258000";"3297";"58544.1";""
"7996066000";"2258000";"3297";"58553.2";""
"7997199000";"2243600";"3297";"58562.3";""
"7998272000";"2243600";"3297";"58567.6";""
"7999475000";"2243600";"3297";"58576.7";""
"8000607000";"2243600";"3297";"58585.8";""
"8001739000";"2243600";"3297";"58594.9";""
"8002872000";"2243600";"3297";"58604.0";""
"8003946000";"2243600";"3297";"58609.2";""
"8005143000";"2137100";"3297";"58618.3";""
"8006276000";"2137100";"3297";"58627.4";""
"8007409000";"2137100";"3297";"58636.1";""
"8008542000";"2137100";"3297";"58645.2";""
"8009620000";"2137100";"3297";"58650.5";""
"8010818000";"2137100";"3297";"58659.6";""
"8011950000";"2242100";"3297";"58668.7";""
"8013083000";"2242100";"3297";"58677.8";""
"8014215000";"2242100";"3297";"58686.9";""
"8015287000";"2242100";"3297";"58692.2";""
"8016485000";"2242100";"3297";"58701.3";""
"8017618000";"2242100";"3297";"58710.0";""
"8018751000";"2244300";"3297";"58719.1";""
"8019889000";"2244300";"3296";"58728.2";""
"8020962000";"2244300";"3296";"58733.4";""
"8022160000";"2244300";"3296";"58742.9";""
"8023292000";"2244300";"3296";"58751.6";""
"8024425000";"2244300";"3296";"58760.7";""
"8025557000";"2259500";"3296";"58769.8";""
"8026635000";"2259500";"3296";"58775.1";""
"8027833000";"2259500";"3296";"58784.2";""
"8028966000";"2259500";"3296";"58793.3";""
"8030104000";"2259500";"3296";"58802.4";""
"8031236000";"2259500";"3296";"58811.1";""
"8032310000";"2259500";"3296";"58816.4";""
"8033508000";"2120900";"3296";"58825.5";""
"8034641000";"2120900";"3296";"58834.5";""
"8035773000";"2120900";"3296";"58843.6";""
"8036905000";"2120900";"3296";"58852.7";""
"8037979000";"2120900";"3297";"58858.0";""
"8039177000";"2120900";"3297";"58867.1";""
"8040315000";"2259100";"3297";"58876.2";""
"8041447000";"2259100";"3297";"58885.3";""
"8042580000";"2259100";"3297";"58894.4";""
"8043652000";"2259100";"3297";"58899.7";""
"8044850000";"2259100";"3297";"58908.8";""
"8045983000";"2259100";"3297";"58917.9";""
"8047116000";"2244000";"3297";"58926.6";""
"8048249000";"2244000";"3297";"58935.7";""
"8049319000";"2244000";"3297";"58940.9";""
"8050525000";"2244000";"3297";"58950.0";""
"8051659000";"2244000";"3297";"58959.1";""
"8052791000";"2244000";"3297";"58968.2";""
"8053923000";"2259100";"3297";"58977.3";""
"8054996000";"2259100";"3298";"58982.2";""
"8056192000";"2259100";"3298";"58991.7";""
"8057325000";"2259100";"3298";"59000.4";""
"8058458000";"2259100";"3297";"59009.5";""
"8059597000";"2259100";"3297";"59018.6";""
"8060670000";"2259100";"3297";"59024.2";""
"8061869000";"2136800";"3297";"59033.3";""
"8063001000";"2136800";"3297";"59042.4";""
"8064134000";"2136800";"3297";"59051.5";""
"8065266000";"2136800";"3297";"59060.6";""
"8066340000";"2136800";"3298";"59065.5";""
"8067538000";"2136800";"3298";"59075.0";""
"8068675000";"2242300";"3298";"59083.7";""
"8069814000";"2242300";"3298";"59092.8";""
"8070947000";"2242300";"3298";"59101.9";""
"8072020000";"2242300";"3297";"59107.2";""
"8073218000";"2242300";"3297";"59116.3";""
"8074350000";"2242300";"3297";"59125.4";""
"8075483000";"2241700";"3297";"59134.1";""
"8076615000";"2241700";"3298";"59143.2";""
"8077689000";"2241700";"3298";"59148.4";""
"8078886000";"2241700";"3297";"59157.5";""
"8080023000";"2241700";"3297";"59166.6";""
"8081157000";"2241700";"3297";"59175.7";""
"8082289000";"2259500";"3297";"59184.8";""
"8083363000";"2259500";"3297";"59190.1";""
"8084561000";"2259500";"3297";"59199.2";""
"8085693000";"2259500";"3297";"59208.3";""
"8086827000";"2259500";"3297";"59217.4";""
"8087959000";"2259500";"3297";"59226.5";""
"8089032000";"2259500";"3297";"59231.8";""
"8090236000";"2136400";"3297";"59240.8";""
"8091369000";"2136400";"3297";"59249.6";""
"8092502000";"2136400";"3297";"59258.6";""
"8093634000";"2136400";"3297";"59267.7";""
"8094708000";"2136400";"3297";"59273.0";""
"8095906000";"2136400";"3297";"59282.1";""
"8097038000";"2243800";"3297";"59291.2";""
"8098171000";"2243800";"3297";"59300.3";""
"8099309000";"2243800";"3297";"59309.4";""
"8100382000";"2243800";"3297";"59314.7";""
"8101581000";"2243800";"3297";"59323.8";""
"8102713000";"2243800";"3297";"59332.9";""
"8103845000";"2259100";"3297";"59342.0";""
"8104977000";"2259100";"3297";"59350.7";""
"8106050000";"2259100";"3297";"59356.0";""
"8107248000";"2259100";"3297";"59365.0";""
"8108381000";"2259100";"3297";"59374.1";""
"8109520000";"2259100";"3297";"59383.2";""
"8110657000";"2223500";"3297";"59391.9";""
"8111731000";"2223500";"3297";"59397.2";""
"8112929000";"2223500";"3297";"59406.3";""
"8114061000";"2223500";"3297";"59415.4";""
"8115193000";"2223500";"3297";"59424.5";""
"8116325000";"2223500";"3297";"59433.6";""
"8117399000";"2223500";"3297";"59438.9";""
"8118597000";"2138200";"3297";"59448.0";""
"8119736000";"2138200";"3297";"59457.1";""
"8120869000";"2138200";"3297";"59466.2";""
"8122002000";"2138200";"3297";"59474.9";""
"8123075000";"2138200";"3297";"59480.5";""
"8124273000";"2138200";"3297";"59489.6";""
"8125405000";"2241900";"3297";"59498.3";""
"8126539000";"2241900";"3297";"59507.4";""
"8127671000";"2241900";"3297";"59516.5";""
"8128744000";"2241900";"3297";"59521.8";""
"8129947000";"2241900";"3297";"59530.9";""
"8131079000";"2241900";"3297";"59540.0";""
"8132212000";"2242300";"3297";"59548.7";""
"8133344000";"2242300";"3297";"59557.8";""
"8134418000";"2242300";"3297";"59563.1";""
"8135615000";"2242300";"3297";"59572.2";""
"8136748000";"2242300";"3298";"59581.3";""
"8137881000";"2242300";"3298";"59590.4";""
"8139013000";"2244000";"3298";"59599.1";""
"8140093000";"2244000";"3298";"59604.3";""
"8141291000";"2244000";"3298";"59613.4";""
"8142424000";"2244000";"3298";"59622.5";""
"8143556000";"2244000";"3298";"59631.6";""
"8144689000";"2244000";"3298";"59640.7";""
"8145764000";"2244000";"3298";"59646.0";""
"8146962000";"2135900";"3298";"59655.1";""
"8148095000";"2135900";"3297";"59664.2";""
"8149227000";"2135900";"3298";"59673.3";""
"8150365000";"2135900";"3298";"59682.0";""
"8151438000";"2135900";"3297";"59687.3";""
"8152640000";"2135900";"3297";"59696.4";""
"8153773000";"2240900";"3297";"59705.5";""
"8154905000";"2240900";"3297";"59714.6";""
"8156037000";"2240900";"3297";"59723.3";""
"8157111000";"2240900";"3297";"59728.5";""
"8158309000";"2240900";"3297";"59738.0";""
"8159447000";"2240900";"3297";"59746.7";""
"8160581000";"2241700";"3297";"59755.8";""
"8161714000";"2241700";"3297";"59764.9";""
"8162787000";"2241700";"3297";"59770.2";""
"8163986000";"2241700";"3297";"59779.3";""
"8165119000";"2241700";"3297";"59788.4";""
"8166251000";"2241700";"3297";"59797.5";""
"8167383000";"2260600";"3297";"59806.6";""
"8168456000";"2260600";"3297";"59811.9";""
"8169659000";"2260600";"3297";"59820.9";""
"8170791000";"2260600";"3297";"59830.0";""
"8171923000";"2260600";"3297";"59838.7";""
"8173056000";"2260600";"3297";"59847.8";""
"8174130000";"2260600";"3296";"59853.1";""
"8175328000";"2122600";"3296";"59862.2";""
"8176460000";"2122600";"3296";"59871.3";""
"8177592000";"2122600";"3296";"59880.4";""
"8178724000";"2122600";"3296";"59889.1";""
"8179803000";"2122600";"3296";"59894.8";""
"8181001000";"2122600";"3296";"59903.9";""
"8182134000";"2242300";"3297";"59912.6";""
"8183267000";"2242300";"3297";"59921.7";""
"8184398000";"2242300";"3297";"59930.8";""
"8185472000";"2242300";"3297";"59936.1";""
"8186671000";"2242300";"3296";"59945.1";""
"8187804000";"2242300";"3296";"59954.2";""
"8188937000";"2260600";"3296";"59963.3";""
"8190075000";"2260600";"3297";"59972.0";""
"8191148000";"2260600";"3297";"59977.3";""
"8192347000";"2260600";"3297";"59986.4";""
"8193479000";"2260600";"3296";"59995.5";""
"8194617000";"2260600";"3296";"60004.6";""
"8195749000";"2240200";"3296";"60013.7";""
"8196823000";"2240200";"3296";"60019.0";""
"8198021000";"2240200";"3296";"60028.1";""
"8199154000";"2240200";"3296";"60037.2";""
"8200292000";"2240200";"3297";"60045.9";""
"8201424000";"2240200";"3297";"60055.0";""
"8202498000";"2240200";"3297";"60060.6";""
"8203696000";"2136600";"3297";"60069.7";""
"8204828000";"2136600";"3297";"60078.4";""
"8205960000";"2136600";"3297";"60087.5";""
"8207092000";"2136600";"3297";"60096.6";""
"8208165000";"2136600";"3297";"60101.9";""
"8209369000";"2136600";"3297";"60111.0";""
"8210502000";"2242300";"3297";"60120.1";""
"8211634000";"2242300";"3297";"60129.2";""
"8212767000";"2242300";"3297";"60137.9";""
"8213840000";"2242300";"3297";"60143.2";""
"8215038000";"2242300";"3297";"60152.3";""
"8216171000";"2242300";"3297";"60161.4";""
"8217303000";"2244000";"3297";"60170.5";""
"8218436000";"2244000";"3297";"60179.5";""
"8219515000";"2244000";"3297";"60184.8";""
"8220713000";"2244000";"3297";"60193.9";""
"8221846000";"2244000";"3297";"60203.0";""
"8222979000";"2244000";"3297";"60212.1";""
"8224112000";"2258700";"3297";"60221.2";""
"8225185000";"2258700";"3297";"60226.5";""
"8226383000";"2258700";"3297";"60235.6";""
"8227515000";"2258700";"3297";"60244.7";""
"8228648000";"2258700";"3297";"60253.4";""
"8229787000";"2258700";"3297";"60262.5";""
"8230859000";"2258700";"3297";"60267.8";""
"8232057000";"2122400";"3297";"60276.8";""
"8233189000";"2122400";"3297";"60285.9";""
"8234321000";"2122400";"3297";"60295.0";""
"8235513000";"2122400";"3297";"60304.1";""
"8236585000";"2122400";"3297";"60309.4";""
"8237783000";"2122400";"3297";"60318.5";""
"8238916000";"2241900";"3297";"60327.6";""
"8240053000";"2241900";"3297";"60336.7";""
"8241186000";"2241900";"3297";"60345.8";""
"8242260000";"2241900";"3297";"60351.1";""
"8243459000";"2241900";"3297";"60360.1";""
"8244590000";"2241900";"3298";"60369.2";""
"8245723000";"2241900";"3297";"60378.0";""
"8246856000";"2241900";"3297";"60387.0";""
"8247929000";"2241900";"3297";"60392.3";""
"8249127000";"2241900";"3297";"60401.4";""
"8250265000";"2241900";"3297";"60410.5";""
"8251397000";"2241900";"3297";"60419.6";""
"8252530000";"2259300";"3297";"60428.7";""
"8253602000";"2259300";"3297";"60434.0";""
"8254800000";"2259300";"3297";"60443.1";""
"8255931000";"2259300";"3297";"60451.8";""
"8257065000";"2259300";"3297";"60460.9";""
"8258196000";"2259300";"3297";"60470.0";""
"8259269000";"2259300";"3297";"60475.3";""
"8260472000";"2123100";"3297";"60484.3";""
"8261604000";"2123100";"3297";"60493.4";""
"8262737000";"2123100";"3297";"60502.5";""
"8263869000";"2123100";"3297";"60511.6";""
"8264942000";"2123100";"3297";"60516.9";""
"8266140000";"2123100";"3297";"60526.0";""
"8267273000";"2244300";"3297";"60534.7";""
"8268405000";"2244300";"3297";"60543.8";""
"8269544000";"2244300";"3297";"60552.9";""
"8270618000";"2244300";"3297";"60558.2";""
"8271815000";"2244300";"3297";"60567.3";""
"8272948000";"2244300";"3297";"60576.4";""
"8274082000";"2258500";"3297";"60585.5";""
"8275214000";"2258500";"3297";"60594.2";""
"8276288000";"2258500";"3297";"60599.5";""
"8277490000";"2258500";"3297";"60608.9";""
"8278623000";"2258500";"3297";"60617.6";""
"8279760000";"2258500";"3297";"60627.1";""
"8280894000";"2240400";"3297";"60635.8";""
"8281966000";"2240400";"3297";"60641.5";""
"8283163000";"2240400";"3297";"60650.6";""
"8284295000";"2240400";"3297";"60659.7";""
"8285428000";"2240400";"3297";"60668.4";""
"8286561000";"2240400";"3297";"60677.5";""
"8287634000";"2240400";"3297";"60682.8";""
"8288833000";"2138500";"3297";"60691.9";""
"8289971000";"2138500";"3297";"60700.9";""
"8291103000";"2138500";"3297";"60710.0";""
"8292235000";"2138500";"3297";"60718.8";""
"8293309000";"2138500";"3297";"60724.0";""
"8294507000";"2138500";"3297";"60733.1";""
"8295639000";"2242300";"3297";"60742.2";""
"8296771000";"2242300";"3297";"60751.3";""
"8297903000";"2242300";"3297";"60760.0";""
"8298976000";"2242300";"3297";"60765.7";""
"8300180000";"2242300";"3297";"60774.8";""
"8301311000";"2242300";"3297";"60783.9";""
"8302445000";"2242800";"3297";"60792.6";""
"8303577000";"2242800";"3297";"60801.7";""
"8304651000";"2242800";"3297";"60807.0";""
"8305849000";"2242800";"3297";"60816.4";""
"8306981000";"2242800";"3297";"60825.1";""
"8308114000";"2242800";"3297";"60834.2";""
"8309246000";"2260800";"3297";"60843.3";""
"8310325000";"2260800";"3297";"60848.6";""
"8311524000";"2260800";"3297";"60857.7";""
"8312656000";"2260800";"3297";"60866.8";""
"8313789000";"2260800";"3297";"60875.5";""
"8314922000";"2260800";"3297";"60884.6";""
"8315995000";"2260800";"3297";"60889.9";""
"8317192000";"2122200";"3297";"60899.0";""
"8318325000";"2122200";"3297";"60908.1";""
"8319467000";"2122200";"3297";"60917.2";""
"8320599000";"2122200";"3296";"60925.9";""
"8321673000";"2122200";"3297";"60931.2";""
"8322871000";"2122200";"3297";"60940.6";""
"8324004000";"2257600";"3297";"60949.7";""
"8325136000";"2257600";"3297";"60958.4";""
"8326269000";"2257600";"3297";"60967.5";""
"8327342000";"2257600";"3297";"60972.8";""
"8328540000";"2257600";"3297";"60981.9";""
"8329678000";"2257600";"3297";"60991.0";""
"8330811000";"2241900";"3297";"61000.1";""
"8331943000";"2241900";"3297";"61009.2";""
"8333016000";"2241900";"3297";"61014.5";""
"8334215000";"2241900";"3297";"61023.6";""
"8335347000";"2241900";"3297";"61032.3";""
"8336479000";"2241900";"3297";"61041.4";""
"8337612000";"2244300";"3297";"61050.5";""
"8338686000";"2244300";"3297";"61055.7";""
"8339888000";"2244300";"3297";"61064.8";""
"8341021000";"2244300";"3297";"61073.9";""
"8342154000";"2244300";"3297";"61083.0";""
"8343287000";"2244300";"3297";"61091.7";""
"8344359000";"2244300";"3298";"61097.4";""
"8345558000";"2136600";"3298";"61106.5";""
"8346691000";"2136600";"3298";"61115.2";""
"8347824000";"2136600";"3297";"61124.3";""
"8348957000";"2136600";"3298";"61133.4";""
"8350035000";"2136600";"3298";"61138.7";""
"8351233000";"2136600";"3298";"61147.8";""
"8352366000";"2224900";"3298";"61156.5";""
"8353499000";"2224900";"3298";"61165.6";""
"8354637000";"2224900";"3298";"61174.7";""
"8355710000";"2224900";"3298";"61179.9";""
"8356909000";"2224900";"3297";"61189.0";""
"8358041000";"2224900";"3297";"61198.1";""
"8359173000";"2259100";"3297";"61207.2";""
"8360311000";"2259100";"3298";"61216.3";""
"8361389000";"2259100";"3298";"61221.6";""
"8362586000";"2259100";"3297";"61230.7";""
"8363719000";"2259100";"3298";"61239.8";""
"8364852000";"2259100";"3298";"61248.9";""
"8365984000";"2240600";"3298";"61257.6";""
"8367058000";"2240600";"3298";"61262.9";""
"8368256000";"2240600";"3298";"61272.0";""
"8369394000";"2240600";"3298";"61281.0";""
"8370527000";"2240600";"3298";"61290.1";""
"8371660000";"2240600";"3298";"61299.2";""
"8372733000";"2240600";"3298";"61304.1";""
"8373931000";"2122100";"3298";"61313.2";""
"8375064000";"2122100";"3298";"61322.3";""
"8376196000";"2122100";"3298";"61331.4";""
"8377329000";"2122100";"3298";"61340.5";""
"8378402000";"2122100";"3298";"61345.8";""
"8379605000";"2122100";"3298";"61354.9";""
"8380738000";"2259100";"3298";"61364.0";""
"8381870000";"2259100";"3298";"61373.1";""
"8383003000";"2259100";"3298";"61381.8";""
"8384075000";"2259100";"3298";"61387.4";""
"8385273000";"2259100";"3298";"61396.5";""
"8386405000";"2259100";"3298";"61405.6";""
"8387538000";"2244300";"3298";"61414.3";""
"8388671000";"2244300";"3298";"61423.4";""
"8389749000";"2244300";"3298";"61428.7";""
"8390947000";"2244300";"3298";"61437.8";""
"8392079000";"2244300";"3298";"61446.9";""
"8393212000";"2244300";"3298";"61455.6";""
"8394345000";"2242100";"3298";"61464.7";""
"8395418000";"2242100";"3298";"61470.0";""
"8396615000";"2242100";"3298";"61479.1";""
"8397747000";"2242100";"3298";"61488.2";""
"8398879000";"2242100";"3298";"61496.9";""
"8400018000";"2242100";"3298";"61506.0";""
"8401091000";"2242100";"3298";"61511.3";""
"8402290000";"2137100";"3298";"61520.7";""
"8403427000";"2137100";"3298";"61529.8";""
"8404560000";"2137100";"3298";"61538.5";""
"8405693000";"2137100";"3298";"61547.6";""
"8406766000";"2137100";"3297";"61552.9";""
"8407964000";"2137100";"3297";"61562.0";""
"8409096000";"2242300";"3297";"61571.1";""
"8410235000";"2242300";"3297";"61580.2";""
"8411367000";"2242300";"3297";"61589.3";""
"8412439000";"2242300";"3297";"61594.2";""
"8413637000";"2242300";"3298";"61603.7";""
"8414770000";"2242300";"3298";"61612.4";""
"8415902000";"2242300";"3297";"61621.5";""
"8417035000";"2242300";"3297";"61630.6";""
"8418109000";"2242300";"3297";"61635.8";""
"8419311000";"2242300";"3297";"61644.9";""
"8420444000";"2242300";"3297";"61654.0";""
"8421575000";"2242300";"3297";"61663.1";""
"8422708000";"2259500";"3297";"61672.2";""
"8423781000";"2259500";"3297";"61677.5";""
"8424978000";"2259500";"3297";"61686.6";""
"8426110000";"2259500";"3298";"61695.7";""
"8427243000";"2259500";"3297";"61704.4";""
"8428375000";"2259500";"3297";"61713.5";""
"8429455000";"2259500";"3297";"61718.8";""
"8430653000";"2122600";"3297";"61727.9";""
"8431785000";"2122600";"3297";"61736.9";""
"8432918000";"2122600";"3297";"61746.0";""
"8434050000";"2122600";"3297";"61754.8";""
"8435115000";"2122600";"3297";"61760.0";""
"8436322000";"2122600";"3297";"61769.1";""
"8437454000";"2244000";"3296";"61778.2";""
"8438586000";"2244000";"3296";"61787.3";""
"8439725000";"2244000";"3296";"61796.4";""
"8440798000";"2244000";"3296";"61801.7";""
"8441995000";"2244000";"3296";"61810.8";""
"8443128000";"2244000";"3296";"61819.9";""
"8444261000";"2259100";"3296";"61829.0";""
"8445398000";"2259100";"3296";"61838.1";""
"8446471000";"2259100";"3296";"61843.3";""
"8447669000";"2259100";"3296";"61852.4";""
"8448802000";"2259100";"3296";"61861.5";""
"8449939000";"2259100";"3296";"61870.2";""
"8451071000";"2241100";"3296";"61879.3";""
"8452136000";"2241100";"3296";"61884.6";""
"8453342000";"2241100";"3296";"61893.7";""
"8454475000";"2241100";"3296";"61902.8";""
"8455607000";"2241100";"3296";"61911.9";""
"8456738000";"2241100";"3296";"61920.6";""
"8457812000";"2241100";"3296";"61925.9";""
"8459010000";"2124000";"3295";"61935.0";""
"8460149000";"2124000";"3295";"61944.1";""
"8461282000";"2124000";"3295";"61953.2";""
"8462414000";"2124000";"3295";"61962.3";""
"8463486000";"2124000";"3295";"61967.5";""
"8464685000";"2124000";"3295";"61976.6";""
"8465817000";"2259100";"3295";"61985.7";""
"8466951000";"2259100";"3295";"61994.8";""
"8468083000";"2259100";"3295";"62003.9";""
"8469156000";"2259100";"3295";"62009.2";""
"8470359000";"2259100";"3295";"62018.3";""
"8471491000";"2259100";"3295";"62027.0";""
"8472624000";"2242100";"3296";"62036.1";""
"8473756000";"2242100";"3296";"62045.2";""
"8474829000";"2242100";"3296";"62050.5";""
"8476027000";"2242100";"3296";"62059.6";""
"8477159000";"2242100";"3296";"62068.6";""
"8478290000";"2242100";"3296";"62077.7";""
"8479428000";"2243400";"3296";"62086.5";""
"8480501000";"2243400";"3296";"62091.7";""
"8481700000";"2243400";"3296";"62101.2";""
"8482833000";"2243400";"3296";"62110.3";""
"8483965000";"2243400";"3296";"62119.4";""
"8485098000";"2243400";"3296";"62128.1";""
"8486172000";"2243400";"3296";"62133.4";""
"8487374000";"2151000";"3296";"62142.9";""
"8488506000";"2151000";"3296";"62151.6";""
"8489644000";"2151000";"3296";"62160.7";""
"8490777000";"2151000";"3296";"62169.8";""
"8491850000";"2151000";"3296";"62175.0";""
"8493047000";"2151000";"3296";"62184.1";""
"8494180000";"2242600";"3297";"62193.2";""
"8495313000";"2242600";"3297";"62201.9";""
"8496446000";"2242600";"3297";"62211.0";""
"8497519000";"2242600";"3297";"62216.3";""
"8498717000";"2242600";"3297";"62225.4";""
"8499855000";"2242600";"3297";"62234.5";""
"8500988000";"2241900";"3297";"62243.6";""
"8502121000";"2241900";"3297";"62252.7";""
"8503194000";"2241900";"3296";"62258.0";""
"8504392000";"2241900";"3296";"62267.1";""
"8505525000";"2241900";"3296";"62276.2";""
"8506657000";"2241900";"3296";"62285.2";""
"8507790000";"2260800";"3296";"62294.3";""
"8508862000";"2260800";"3296";"62299.6";""
"8510066000";"2260800";"3297";"62310.2";""
"8511198000";"2260800";"3297";"62319.0";""
"8512331000";"2260800";"3296";"62328.0";""
"8513463000";"2260800";"3297";"62337.1";""
"8514535000";"2260800";"3297";"62342.4";""
"8515733000";"2180900";"3297";"62351.5";""
"8516866000";"2180900";"3297";"62360.6";""
"8517998000";"2180900";"3297";"62369.3";""
"8519130000";"2180900";"3297";"62378.4";""
"8520210000";"2180900";"3297";"62383.7";""
"8521408000";"2180900";"3297";"62393.2";""
"8522541000";"2242100";"3297";"62401.9";""
"8523673000";"2242100";"3297";"62411.0";""
"8524807000";"2242100";"3297";"62420.1";""
"8525881000";"2242100";"3297";"62425.3";""
"8527079000";"2242100";"3296";"62436.0";""
"8528212000";"2242100";"3296";"62445.1";""
"8529355000";"2324300";"3296";"62454.1";""
"8530488000";"2324300";"3296";"62463.2";""
"8531561000";"2324300";"3296";"62468.5";""
"8532759000";"2324300";"3296";"62477.6";""
"8533890000";"2324300";"3296";"62486.3";""
"8535023000";"2324300";"3296";"62495.4";""
"8536156000";"2244300";"3296";"62504.5";""
"8537229000";"2244300";"3296";"62509.8";""
"8538427000";"2244300";"3296";"62518.9";""
"8539565000";"2244300";"3296";"62528.0";""
"8540697000";"2244300";"3296";"62537.1";""
"8541829000";"2244300";"3296";"62546.2";""
"8542903000";"2244300";"3296";"62551.5";""
"8544101000";"2136900";"3296";"62560.5";""
"8545233000";"2136900";"3296";"62569.6";""
"8546365000";"2136900";"3296";"62578.7";""
"8547498000";"2136900";"3296";"62587.4";""
"8548572000";"2136900";"3296";"62592.7";""
"8549775000";"2136900";"3296";"62602.2";""
"8550908000";"2259100";"3296";"62611.3";""
"8552041000";"2259100";"3296";"62620.0";""
"8553172000";"2259100";"3296";"62629.1";""
"8554245000";"2259100";"3296";"62634.4";""
"8555442000";"2259100";"3296";"62643.5";""
"8556574000";"2259100";"3296";"62652.6";""
"8557707000";"2227700";"3296";"62661.3";""
"8558840000";"2227700";"3296";"62670.4";""
"8559920000";"2227700";"3296";"62675.7";""
"8561118000";"2227700";"3296";"62684.7";""
"8562250000";"2227700";"3296";"62693.8";""
"8563383000";"2227700";"3296";"62702.9";""
"8564515000";"2258900";"3296";"62712.0";""
"8565588000";"2258900";"3296";"62717.3";""
"8566786000";"2258900";"3296";"62726.4";""
"8567919000";"2258900";"3296";"62735.5";""
"8569052000";"2258900";"3296";"62744.6";""
"8570190000";"2258900";"3296";"62753.7";""
"8571268000";"2258900";"3296";"62759.0";""
"8572464000";"2135700";"3296";"62768.0";""
"8573597000";"2135700";"3296";"62776.8";""
"8574729000";"2135700";"3296";"62785.9";""
"8575861000";"2135700";"3296";"62794.9";""
"8576934000";"2135700";"3296";"62800.2";""
"8578132000";"2135700";"3296";"62809.3";""
"8579264000";"2244500";"3296";"62818.4";""
"8580402000";"2244500";"3296";"62827.1";""
"8581535000";"2244500";"3296";"62836.2";""
"8582608000";"2244500";"3296";"62841.5";""
"8583806000";"2244500";"3296";"62851.0";""
"8584938000";"2244500";"3296";"62860.1";""
"8586071000";"2242300";"3297";"62868.8";""
"8587204000";"2242300";"3297";"62877.9";""
"8588277000";"2242300";"3296";"62883.2";""
"8589481000";"2242300";"3296";"62892.2";""
"8590613000";"2242300";"3296";"62901.3";""
"8591746000";"2242300";"3296";"62910.4";""
"8592878000";"2259100";"3296";"62919.5";""
"8593951000";"2259100";"3296";"62924.8";""
"8595149000";"2259100";"3296";"62933.9";""
"8596281000";"2259100";"3296";"62942.6";""
"8597413000";"2259100";"3296";"62951.7";""
"8598547000";"2259100";"3296";"62960.8";""
"8599625000";"2259100";"3296";"62966.1";""
"8600824000";"2122100";"3296";"62975.2";""
"8601956000";"2122100";"3296";"62984.3";""
"8603088000";"2122100";"3296";"62993.4";""
"8604221000";"2122100";"3296";"63002.5";""
"8605294000";"2122100";"3296";"63007.7";""
"8606492000";"2122100";"3296";"63016.8";""
"8607625000";"2261000";"3296";"63025.9";""
"8608757000";"2261000";"3296";"63035.0";""
"8609894000";"2261000";"3296";"63044.1";""
"8610967000";"2261000";"3296";"63049.4";""
"8612164000";"2261000";"3296";"63058.5";""
"8613301000";"2261000";"3296";"63067.6";""
