Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"88505000";"511700";"3297";"152.2"
"88914000";"511700";"3297";"153.0"
"89193000";"511700";"3297";"153.3"
"89405000";"511700";"3297";"153.7"
"89617000";"511700";"3297";"154.1"
"89829000";"511700";"3297";"154.4"
"90239000";"511700";"3297";"155.2"
"90517000";"511700";"3297";"155.5"
"90730000";"511700";"3297";"155.9"
"90942000";"511700";"3297";"156.3"
"91153000";"511700";"3297";"156.6"
"91547000";"511700";"3297";"157.4"
"91834000";"511700";"3297";"157.7"
"92046000";"511700";"3297";"158.1"
"92258000";"511700";"3297";"158.5"
"92471000";"511700";"3296";"158.8"
"92881000";"511700";"3296";"159.6"
"93159000";"511700";"3296";"159.9"
"93370000";"511700";"3296";"160.3"
"93583000";"511700";"3296";"160.7"
"93796000";"511700";"3296";"161.0"
"94206000";"511700";"3296";"161.8"
"94483000";"511700";"3296";"162.1"
"94697000";"511700";"3296";"162.5"
"94910000";"511700";"3296";"162.9"
"95129000";"511700";"3296";"163.2"
"95539000";"511700";"3296";"164.0"
"95817000";"511700";"3296";"164.3"
"96030000";"511700";"3296";"164.7"
"96242000";"511700";"3296";"165.1"
"96455000";"511700";"3296";"165.5"
"96865000";"511700";"3296";"166.2"
"97144000";"511700";"3296";"166.6"
"97356000";"511700";"3296";"166.9"
"97569000";"511700";"3296";"167.7"
"97781000";"511700";"3297";"167.7"
"98192000";"511700";"3297";"168.4"
"98470000";"511700";"3297";"169.1"
"98682000";"511700";"3296";"169.5"
"98894000";"511700";"3297";"169.5"
"99107000";"511700";"3297";"169.9"
"99509000";"511700";"3297";"170.6"
"99794000";"511700";"3297";"171.3"
"100007000";"511700";"3297";"171.7"
"100219000";"511700";"3297";"172.1"
"100432000";"511700";"3297";"172.4"
"100841000";"511700";"3297";"172.8"
"101119000";"511700";"3297";"173.5"
"101332000";"511700";"3297";"173.9"
"101545000";"511700";"3297";"174.3"
"101756000";"511700";"3297";"174.7"
"102167000";"511700";"3297";"175.4"
"102445000";"511700";"3297";"175.8"
"102657000";"511700";"3297";"176.1"
"102869000";"511700";"3297";"176.5"
"103081000";"511700";"3297";"176.9"
"103491000";"511700";"3297";"177.6"
"103769000";"511700";"3297";"178.0"
"103981000";"511700";"3297";"178.3"
"104194000";"511700";"3297";"178.7"
"104406000";"511700";"3297";"179.1"
"104816000";"511700";"3297";"179.8"
"105099000";"511700";"3297";"180.2"
"105312000";"511700";"3297";"180.5"
"105525000";"511700";"3297";"180.9"
"105738000";"511700";"3297";"181.3"
"106148000";"511700";"3297";"182.0"
"106426000";"511700";"3297";"182.4"
"106639000";"511700";"3297";"182.7"
"106852000";"511700";"3297";"183.1"
"107065000";"511700";"3297";"183.5"
"107475000";"511700";"3296";"184.2"
"107754000";"511700";"3296";"184.6"
"107967000";"511700";"3296";"184.9"
"108179000";"511700";"3296";"185.3"
"108392000";"511700";"3296";"185.7"
"108802000";"511700";"3296";"186.4"
"109080000";"511700";"3297";"186.8"
"109293000";"511700";"3297";"187.2"
"109505000";"511700";"3297";"187.5"
"109718000";"511700";"3297";"187.9"
"110128000";"511700";"3297";"188.6"
"110405000";"511700";"3297";"189.0"
"110618000";"511700";"3297";"189.4"
"110832000";"511700";"3297";"189.7"
"111043000";"511700";"3297";"190.1"
"111454000";"511700";"3297";"190.8"
"111731000";"511700";"3297";"191.6"
"111944000";"511700";"3297";"191.9"
"112156000";"511700";"3297";"192.3"
"112369000";"511700";"3297";"192.3"
"112780000";"511700";"3297";"193.0"
"113057000";"511700";"3297";"193.8"
"113270000";"511700";"3297";"194.1"
"113482000";"511700";"3297";"194.5"
"113696000";"511700";"3297";"194.9"
"114105000";"511700";"3297";"195.2"
"114384000";"511700";"3297";"196.0"
"114595000";"511700";"3297";"196.4"
"114807000";"511700";"3297";"196.7"
"115019000";"511700";"3297";"197.1"
"115435000";"515100";"3297";"197.8"
"115713000";"515100";"3297";"198.2"
"115926000";"515100";"3297";"198.6"
"116139000";"515100";"3297";"198.9"
"116352000";"515100";"3297";"199.3"
"116762000";"515100";"3297";"200.0"
"117040000";"515100";"3297";"200.4"
"117253000";"515100";"3297";"200.8"
"117465000";"515100";"3297";"201.1"
"117677000";"515100";"3297";"201.5"
"118087000";"515100";"3297";"202.2"
"118364000";"515100";"3297";"202.6"
"118577000";"515100";"3297";"203.0"
"118789000";"515100";"3297";"203.3"
"119002000";"515100";"3297";"203.7"
"119413000";"515100";"3297";"204.4"
"119690000";"515100";"3297";"204.8"
"119903000";"515100";"3297";"205.2"
"120115000";"515100";"3297";"205.5"
"120328000";"515100";"3297";"205.9"
"120739000";"515100";"3297";"206.6"
"121017000";"515100";"3297";"207.0"
"121229000";"515100";"3297";"207.4"
"121441000";"515100";"3297";"207.7"
"121655000";"515100";"3297";"208.1"
"122065000";"515100";"3297";"208.9"
"122343000";"515100";"3297";"209.2"
"122556000";"515100";"3297";"209.6"
"122769000";"515100";"3297";"210.0"
"122981000";"515100";"3297";"210.3"
"123457000";"515100";"3298";"211.4"
"123670000";"515100";"3298";"211.8"
"123882000";"515100";"3298";"212.2"
"124094000";"515100";"3297";"212.2"
"124307000";"515100";"3297";"212.5"
"124717000";"515100";"3297";"213.3"
"124995000";"515100";"3297";"214.0"
"125212000";"515100";"3297";"214.4"
"125424000";"515100";"3297";"214.7"
"125637000";"515100";"3297";"215.1"
"126047000";"515100";"3297";"215.8"
"126324000";"515100";"3297";"216.2"
"126536000";"515100";"3297";"216.6"
"126749000";"515100";"3297";"216.9"
"126960000";"515100";"3297";"217.3"
"127370000";"515100";"3297";"218.1"
"127649000";"515100";"3297";"218.4"
"127861000";"515100";"3297";"218.8"
"128073000";"515100";"3297";"219.2"
"128286000";"515100";"3297";"219.5"
"128696000";"515100";"3297";"220.3"
"128973000";"515100";"3297";"220.6"
"129186000";"515100";"3297";"221.0"
"129399000";"515100";"3297";"221.4"
"129611000";"515100";"3297";"221.7"
"130021000";"515100";"3297";"222.5"
"130298000";"515100";"3297";"222.8"
"130516000";"515100";"3297";"223.2"
"130729000";"515100";"3297";"223.6"
"130942000";"515100";"3297";"223.9"
"131352000";"515100";"3296";"224.7"
"131630000";"515100";"3296";"225.0"
"131843000";"515100";"3296";"225.4"
"132055000";"515100";"3296";"225.8"
"132268000";"515100";"3296";"226.1"
"132679000";"515100";"3296";"226.9"
"132956000";"515100";"3296";"227.2"
"133168000";"515100";"3296";"227.6"
"133381000";"515100";"3296";"228.0"
"133594000";"515100";"3296";"228.3"
"134003000";"515100";"3296";"229.1"
"134282000";"515100";"3297";"229.4"
"134495000";"515100";"3297";"229.8"
"134707000";"515100";"3297";"230.2"
"134919000";"515100";"3297";"230.5"
"135335000";"515100";"3297";"231.3"
"135612000";"515100";"3297";"232.0"
"135825000";"515100";"3297";"232.4"
"136038000";"515100";"3297";"232.8"
"136250000";"515100";"3297";"233.1"
"136660000";"515100";"3297";"233.5"
"136873000";"515100";"3297";"233.9"
"137151000";"515100";"3297";"234.6"
"137363000";"515100";"3296";"235.0"
"137577000";"515100";"3296";"235.3"
"137987000";"515100";"3297";"235.7"
"138265000";"515100";"3297";"236.4"
"138478000";"515100";"3297";"236.8"
"138691000";"515100";"3297";"237.2"
"138904000";"515100";"3297";"237.5"
"139314000";"515100";"3297";"238.3"
"139592000";"515100";"3297";"238.6"
"139804000";"515100";"3297";"239.0"
"140017000";"515100";"3297";"239.4"
