Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"125002000";"668000";"3296";"348.7"
"125214000";"668000";"3296";"349.1"
"125426000";"668100";"3296";"349.9"
"125639000";"668100";"3296";"350.2"
"126048000";"668100";"3296";"351.0"
"126326000";"668100";"3296";"351.7"
"126538000";"668100";"3296";"352.1"
"126756000";"668100";"3296";"352.9"
"126969000";"668100";"3296";"353.2"
"127377000";"668100";"3296";"354.0"
"127657000";"668100";"3296";"354.7"
"127868000";"668100";"3296";"355.1"
"128081000";"668100";"3297";"355.5"
"128293000";"668100";"3296";"356.2"
"128703000";"668100";"3296";"357.0"
"128980000";"668100";"3296";"357.7"
"129193000";"668100";"3296";"358.1"
"129405000";"668100";"3296";"358.5"
"129618000";"668100";"3296";"359.2"
"130027000";"668100";"3296";"360.0"
"130305000";"668100";"3296";"360.7"
"130517000";"668100";"3296";"361.1"
"130730000";"668100";"3297";"361.5"
"130943000";"668100";"3297";"361.8"
"131354000";"668100";"3296";"363.0"
"131631000";"668100";"3296";"363.3"
"131844000";"668100";"3296";"364.1"
"132057000";"668100";"3296";"364.5"
"132269000";"668100";"3296";"364.8"
"132680000";"668100";"3296";"365.9"
"132958000";"668100";"3296";"366.3"
"133171000";"668100";"3296";"367.1"
"133383000";"668100";"3296";"367.4"
"133595000";"668100";"3296";"367.8"
"134005000";"668100";"3297";"368.6"
"134284000";"668100";"3297";"369.3"
"134496000";"668100";"3297";"369.7"
"134708000";"668100";"3297";"370.4"
"134920000";"668100";"3297";"370.8"
"135330000";"668100";"3296";"371.5"
"135608000";"668100";"3296";"372.3"
"135820000";"668100";"3296";"372.7"
"136033000";"668100";"3296";"373.0"
"136245000";"668100";"3297";"373.8"
"136655000";"668100";"3297";"374.5"
"136938000";"668100";"3297";"375.3"
"137150000";"668100";"3297";"375.7"
"137363000";"668100";"3297";"376.0"
"137575000";"668100";"3297";"376.8"
"137985000";"668100";"3297";"377.5"
"138263000";"668100";"3297";"378.3"
"138476000";"668100";"3297";"378.7"
"138689000";"668100";"3297";"379.0"
"138901000";"668100";"3296";"379.4"
"139377000";"668100";"3296";"380.5"
"139589000";"668100";"3296";"380.9"
"139802000";"668100";"3297";"381.6"
"140014000";"668100";"3297";"382.0"
"140225000";"668100";"3297";"382.4"
"140636000";"668100";"3297";"383.5"
"140914000";"668100";"3297";"383.9"
"141158000";"668100";"3297";"384.6"
"141370000";"668100";"3296";"385.0"
"141582000";"668100";"3296";"385.4"
"141993000";"668100";"3296";"386.5"
"142271000";"668100";"3296";"386.9"
"142483000";"668100";"3296";"387.2"
"142697000";"668100";"3297";"388.0"
"142910000";"668100";"3297";"388.4"
"143385000";"668100";"3297";"389.5"
"143598000";"668100";"3297";"389.9"
"143809000";"668100";"3297";"390.2"
"144022000";"668100";"3297";"391.0"
"144235000";"668100";"3297";"391.4"
"144645000";"668100";"3297";"392.1"
"144923000";"668100";"3297";"392.9"
"145136000";"668100";"3297";"393.2"
"145349000";"668100";"3297";"393.6"
"145561000";"668100";"3297";"394.4"
"145971000";"668100";"3296";"395.1"
"146249000";"668100";"3297";"395.8"
"146462000";"668100";"3297";"396.2"
"146673000";"668100";"3296";"396.6"
"146892000";"668100";"3297";"397.0"
"147303000";"668100";"3297";"398.1"
"147581000";"668100";"3297";"398.8"
"147794000";"668100";"3297";"399.2"
"148007000";"667100";"3297";"399.6"
"148219000";"667100";"3297";"400.0"
"148629000";"667100";"3297";"401.1"
"148906000";"667100";"3297";"401.5"
"149119000";"667100";"3297";"402.2"
"149332000";"667100";"3297";"402.6"
"149544000";"667100";"3297";"402.9"
"150019000";"667100";"3297";"404.1"
"150232000";"667100";"3297";"404.4"
"150445000";"667100";"3297";"404.8"
"150658000";"667100";"3297";"405.6"
"150871000";"667100";"3297";"405.9"
"151280000";"667100";"3297";"406.7"
"151559000";"667100";"3297";"407.4"
"151771000";"667100";"3297";"407.8"
"151984000";"667100";"3297";"408.6"
"152196000";"667100";"3297";"408.9"
"152606000";"667100";"3297";"409.7"
"152885000";"667100";"3297";"410.4"
"153097000";"667100";"3297";"410.8"
"153310000";"667100";"3297";"411.2"
"153523000";"667100";"3297";"411.9"
"153932000";"667100";"3297";"412.7"
"154211000";"667100";"3297";"413.4"
"154423000";"667100";"3297";"413.8"
"154635000";"667100";"3297";"414.2"
"154848000";"667100";"3297";"414.5"
"155259000";"667100";"3297";"415.7"
"155537000";"667100";"3297";"416.4"
"155750000";"667100";"3297";"416.8"
"155962000";"667100";"3297";"417.2"
"156174000";"667100";"3297";"417.5"
"156585000";"667100";"3297";"418.6"
"156867000";"667100";"3296";"419.0"
"157080000";"667100";"3296";"419.8"
"157292000";"667100";"3296";"420.1"
"157504000";"667100";"3296";"420.5"
"157914000";"667100";"3296";"421.6"
"158193000";"667100";"3296";"422.0"
"158406000";"667100";"3297";"422.4"
"158619000";"667100";"3297";"423.1"
"158832000";"667100";"3297";"423.5"
"159242000";"667100";"3297";"424.2"
"159520000";"667100";"3297";"425.0"
"159733000";"667100";"3297";"425.4"
"159946000";"667100";"3297";"426.1"
"160158000";"667100";"3297";"426.5"
"160569000";"667100";"3296";"427.2"
"160847000";"667100";"3296";"428.0"
"161059000";"667100";"3296";"428.4"
"161271000";"667100";"3296";"428.7"
"161483000";"667100";"3296";"429.5"
"161893000";"667100";"3296";"430.2"
"162170000";"667100";"3296";"431.0"
"162384000";"667100";"3296";"431.4"
"162596000";"667100";"3296";"431.7"
"162809000";"667100";"3296";"432.1"
"163218000";"667100";"3297";"433.2"
"163497000";"667100";"3297";"433.6"
"163708000";"667100";"3297";"434.3"
"163921000";"667100";"3297";"434.7"
"164133000";"667100";"3297";"435.1"
"164544000";"667100";"3297";"436.2"
"164822000";"667100";"3297";"436.6"
"165035000";"667100";"3297";"437.3"
"165247000";"667100";"3297";"437.7"
"165459000";"667100";"3297";"438.1"
"165870000";"667100";"3297";"438.8"
"166083000";"667100";"3297";"439.6"
"166361000";"667100";"3297";"439.9"
"166574000";"667100";"3297";"440.7"
"166793000";"667100";"3297";"441.1"
"167202000";"667100";"3297";"441.8"
"167481000";"667100";"3297";"442.6"
"167694000";"667100";"3297";"442.9"
"167907000";"667100";"3297";"443.3"
"168119000";"667100";"3297";"444.1"
"168528000";"667100";"3297";"444.8"
"168806000";"667100";"3297";"445.6"
"169018000";"667100";"3297";"445.9"
"169231000";"667100";"3297";"446.3"
"169444000";"667100";"3297";"447.1"
"169854000";"667100";"3297";"447.8"
"170131000";"667100";"3297";"448.6"
"170343000";"667100";"3297";"448.9"
"170554000";"668100";"3297";"449.3"
"170768000";"668100";"3297";"449.7"
"171178000";"668100";"3297";"450.8"
"171456000";"668100";"3297";"451.2"
"171668000";"668100";"3297";"451.9"
"171881000";"668100";"3297";"452.3"
"172094000";"668100";"3297";"452.7"
"172505000";"668100";"3297";"453.8"
"172782000";"668100";"3297";"454.2"
"172995000";"668100";"3297";"454.9"
"173208000";"668100";"3297";"455.3"
"173420000";"668100";"3297";"455.6"
"173831000";"668100";"3297";"456.4"
"174108000";"668100";"3297";"457.1"
"174321000";"668100";"3297";"457.5"
"174534000";"668100";"3297";"458.3"
"174746000";"668100";"3297";"458.6"
"175155000";"668100";"3297";"459.4"
"175433000";"668100";"3297";"460.1"
"175646000";"668100";"3297";"460.5"
"175859000";"668100";"3297";"460.9"
"176071000";"668100";"3297";"461.6"
"176481000";"668100";"3297";"462.4"
"176764000";"668100";"3297";"463.1"
"176977000";"668100";"3297";"463.5"
"177189000";"668100";"3297";"463.9"
"177402000";"668100";"3297";"464.6"
"177811000";"668100";"3297";"465.4"
"178090000";"668100";"3297";"466.1"
"178302000";"668100";"3297";"466.5"
"178515000";"668100";"3297";"466.9"
"178727000";"668100";"3297";"467.2"
"179138000";"668100";"3297";"468.4"
"179415000";"668100";"3297";"468.7"
"179628000";"668100";"3297";"469.5"
"179841000";"668100";"3297";"469.9"
"180054000";"668100";"3297";"470.2"
"180464000";"668100";"3297";"471.4"
"180742000";"668100";"3297";"471.7"
"180954000";"668100";"3297";"472.5"
"181167000";"668100";"3297";"472.8"
"181380000";"668100";"3297";"473.2"
"181790000";"668100";"3297";"474.0"
"182068000";"668100";"3297";"474.7"
"182280000";"668100";"3297";"475.1"
"182492000";"668100";"3297";"475.8"
"182705000";"668100";"3297";"476.2"
"183119000";"668100";"3297";"477.0"
"183397000";"668100";"3297";"477.7"
"183610000";"668100";"3297";"478.1"
"183823000";"668100";"3297";"478.4"
"184035000";"668100";"3297";"479.2"
"184446000";"668100";"3297";"479.9"
"184723000";"668100";"3297";"480.7"
"184936000";"668100";"3297";"481.1"
"185148000";"668100";"3297";"481.4"
"185360000";"668100";"3297";"482.2"
"185770000";"668100";"3297";"482.9"
"186048000";"668100";"3297";"483.7"
"186260000";"668100";"3297";"484.1"
"186472000";"668100";"3297";"484.4"
"186684000";"668100";"3297";"484.8"
"187100000";"668100";"3297";"485.9"
"187377000";"668100";"3297";"486.3"
"187589000";"668100";"3297";"487.0"
"187801000";"668100";"3297";"487.4"
"188014000";"668100";"3297";"487.8"
"188424000";"668100";"3297";"488.9"
"188702000";"668100";"3297";"489.3"
"188915000";"668100";"3297";"489.7"
"189128000";"668100";"3297";"490.4"
"189340000";"668100";"3297";"490.8"
"189750000";"668100";"3297";"491.5"
"190028000";"668100";"3297";"492.3"
"190240000";"668100";"3297";"492.6"
"190452000";"668100";"3297";"493.4"
"190665000";"668100";"3297";"493.8"
"191074000";"668100";"3297";"494.5"
"191352000";"668100";"3297";"495.3"
"191566000";"668100";"3297";"495.6"
"191779000";"668100";"3297";"496.0"
"191991000";"668100";"3297";"496.8"
"192401000";"668100";"3297";"497.5"
"192679000";"668100";"3297";"498.3"
"192892000";"668100";"3297";"498.6"
"193104000";"668000";"3297";"499.0"
"193317000";"668000";"3297";"499.4"
"193728000";"668000";"3297";"500.5"
"194006000";"668000";"3297";"501.3"
"194218000";"668000";"3297";"501.6"
"194431000";"668000";"3297";"502.0"
"194644000";"668000";"3297";"502.4"
