Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"260500000";"2282200";"3297";"1954.6"
"261579000";"2282200";"3297";"1962.6"
"262665000";"2282200";"3297";"1970.9"
"263744000";"2282200";"3297";"1978.9"
"264822000";"2282200";"3296";"1987.2"
"266164000";"2145200";"3296";"1995.5"
"267243000";"2145200";"3296";"2003.9"
"268322000";"2145200";"3296";"2011.8"
"269401000";"2145200";"3296";"2020.1"
"270480000";"2145200";"3296";"2028.1"
"271822000";"2145200";"3296";"2037.9"
"272907000";"2280500";"3296";"2046.3"
"273992000";"2280500";"3296";"2054.2"
"275071000";"2280500";"3296";"2062.2"
"276151000";"2280500";"3296";"2070.5"
"277492000";"2280500";"3296";"2080.4"
"278571000";"2280500";"3297";"2088.7"
"279650000";"2263800";"3297";"2096.6"
"280729000";"2263800";"3296";"2105.0"
"281808000";"2263800";"3297";"2112.9"
"283156000";"2263800";"3297";"2121.6"
"284234000";"2263800";"3297";"2130.0"
"285314000";"2263800";"3297";"2137.9"
"286393000";"2229100";"3297";"2146.3"
"287472000";"2229100";"3297";"2154.2"
"288813000";"2229100";"3297";"2162.5"
"289893000";"2229100";"3297";"2170.9"
"290973000";"2229100";"3297";"2178.8"
"292052000";"2229100";"3297";"2187.1"
"293138000";"2229100";"3297";"2195.1"
"294480000";"2156500";"3297";"2203.8"
"295559000";"2156500";"3297";"2211.8"
"296638000";"2156500";"3297";"2220.1"
"297717000";"2156500";"3297";"2228.0"
"298797000";"2156500";"3297";"2236.4"
"300139000";"2156500";"3297";"2246.2"
"301218000";"2282400";"3297";"2254.5"
"302302000";"2282400";"3297";"2262.5"
"303381000";"2282400";"3297";"2270.8"
"304461000";"2282400";"3297";"2278.8"
"305803000";"2282400";"3297";"2287.5"
"306882000";"2282400";"3297";"2295.4"
"307960000";"2282400";"3297";"2303.8"
"309040000";"2215100";"3297";"2311.7"
"310119000";"2215100";"3297";"2319.7"
"311461000";"2215100";"3297";"2328.4"
"312546000";"2215100";"3297";"2336.3"
"313625000";"2215100";"3297";"2344.7"
"314704000";"2215100";"3297";"2352.6"
"315789000";"2215100";"3297";"2361.0"
"317130000";"2169700";"3297";"2369.7"
"318209000";"2169700";"3297";"2377.6"
"319288000";"2169700";"3297";"2385.9"
"320366000";"2169700";"3297";"2393.9"
"321445000";"2169700";"3297";"2402.2"
"322794000";"2169700";"3297";"2410.9"
"323874000";"2169700";"3297";"2418.9"
"324953000";"2229700";"3297";"2427.2"
"326032000";"2229700";"3297";"2435.2"
"327111000";"2229700";"3297";"2443.5"
"328453000";"2229700";"3297";"2451.8"
"329533000";"2229700";"3297";"2459.8"
"330612000";"2229700";"3297";"2468.1"
"331691000";"2229700";"3297";"2476.1"
"332775000";"2214900";"3297";"2484.4"
"334117000";"2214900";"3297";"2492.7"
"335197000";"2214900";"3297";"2501.0"
"336276000";"2214900";"3297";"2509.0"
"337354000";"2214900";"3297";"2516.9"
"338434000";"2214900";"3297";"2525.3"
"339775000";"2196500";"3297";"2535.1"
"340855000";"2196500";"3296";"2543.5"
"341934000";"2196500";"3297";"2551.8"
"343019000";"2196500";"3296";"2559.7"
"344099000";"2196500";"3296";"2568.1"
"345440000";"2196500";"3296";"2576.4"
"346521000";"2228400";"3296";"2584.7"
"347600000";"2228400";"3296";"2592.7"
"348679000";"2228400";"3296";"2601.0"
